"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","-0.23","°C","-0.23","degree Celsius","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","DILUTION AND COMPARISON WITH ODOUR FREE WATER","21","","TON","Field Observations","ODOUR THRESHOLD NUMBER","","4","ton","4","Odour unit","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","OXYGEN, DISSOLVED: MEASURED BY ELECTRONIC METER WITH A POLAROGRAPH.","2730","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","2.89","mg/l","2.89","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Nonfilterable residue by gravimetric method","396","","mg/L","Routine","Residue Nonfilterable","","2.00","mg/l","2.00","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Calculated Value (135)","135","","mg/L","Major Ions","Bicarbonate (Calcd.)","","293.0","mg/l","293.0","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Colourimetry on autoanalyzer","235","","mg/L","Nutrients","Nitrogen Kjeldahl Total","","1.03","mg/l","1.03","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Ammonia and Kjeldahl nitrogen by colourimetry (Berthelot reaction)","219","","mg/L","Nutrients","Ammonia Dissolved","","0.350","mg/l","0.350","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total alkalinity by potentiometric titration (379)","379","","mg/L","Major Ions","Alkalinity Phenolphthalein CaCO3","<","1.00","mg/l","<1.00","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of chloride by flame photometry (flow injection analysis)","2862","","mg/L","Major Ions","Chloride Dissolved","","3.40","mg/l","3.40","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated potentiometric method for the determination of fluoride","358","","mg/L","Major Ions","Fluoride Dissolved","","0.140","mg/l","0.140","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of sodium and potassium by flame photometry (flow injection analysis)","2861","","mg/L","Major Ions","Potassium Dissolved/Filtered","","1.30","mg/l","1.30","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of sodium and potassium by flame photometry (flow injection analysis)","2861","","mg/L","Major Ions","Sodium Dissolved/Filtered","","14.3","mg/l","14.3","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Sulfate by colourimetry on autoanalyzer with barium chloride and methylthymol blue.","615","","mg/L","Major Ions","Sulphate Dissolved","","9.00","mg/l","9.00","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated phosphomolybdate colourimetry using antimony followed by reduction with ascorbic acid","582","","mg/L","Nutrients","Phosphorus Total Dissolved","","0.014","mg/l","0.014","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated phosphomolybdate colourimetry using antimony followed by reduction with ascorbic acid","582","","mg/L","Nutrients","Phosphorus Total","","0.037","mg/l","0.037","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Reactive silica is determined by flow injection analysis.","2885","","mg/L","Major Ions","Reactive Silica","","13.9","mg/l","13.9","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Particular phosphorus = total phosphorus - total dissolved phosphorus (soluble)","598","","mg/L","Nutrients","Phosphorus Particulate (calcd.)","","0.023","mg/l","0.023","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total alkalinity by potentiometric titration (363)","363","","mg/L","Major Ions","Alkalinity Total CaCO3","","240","mg/l","240","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total dissolved solids are calculated by summing the contribution of individual ion concentrations.","2703","","mg/L","Routine","Total Dissolved Solids (Filterable Residue)","","252","mg/l","252","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Extractable metals in water samples are analyzed by inductively coupled plasma mass spectrometry (IC","2729","","mg/L","Minor Elements","Iron Total Recoverable","","1.6","mg/l","1.6","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","Alberta Research Council","N","","Determination of nitrite by colourimetry on an autoanalyzer","2359","","mg/L","Nutrients","Nitrate and Nitrite as Nitrogen","","0.090","mg/l","0.090","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-26 12:19:18"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","Alberta Research Council","N","","Determination of nitrite by colourimetry on an autoanalyzer","2359","","mg/L","Nutrients","Nitrite as Nitrogen","","0.005","mg/l","0.005","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-26 12:19:18"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-01-14","12:30:00","","","04SWE00050-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Extractable elements in acid preserved samples are analyzed by ICP-MS.","2841","","mg/L","Major Ions","Magnesium Total","","16.8000","mg/l","16.8000","milligram per litre","","","","","Turbidity,foam and flow absent. Color medium.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Calculated value","4","","meq/L","Major Ions","Anions Total","","5.3800","me/L","5.3800","Milliequivalent per litre","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Calculated value","4","","meq/L","Major Ions","Cations Total","","5.4200","me/L","5.4200","Milliequivalent per litre","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","465.0","µS/cm","465.0","microsiemens per centimeter","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Colourimetric analysis","119","","mg/L","Carbon","Carbon Dissolved Organic","","17.8","mg/l","17.8","milligram per litre","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total hardness by calculated method","423","","mg/L","Major Ions","Hardness Total (Calcd.) CaCO3","","239","mg/l","239","milligram per litre","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","7.75","---","7.75","scalar","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","6.92","---","6.92","scalar","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","186.0","mV","186.0","millivolt","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","","uS/cm","Routine","Specific Conductance","","484","µS/cm","484","microsiemens per centimeter","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","-0.21","°C","-0.21","degree Celsius","","","","","","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0610","AT WSC GAUGE D/S OF KEARL LAKE ROAD","57.19167000","-111.56806000","Centre","2004-02-19","09:30:00","","","04SWE00130-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","KLETT-SOMERSON SPECTROPHOTOMETRIC METHOD","27","","TCU","Routine","Colour True","","57","TCU","57","True Colour Unit","","","","","","","","","2021-04-20 08:52:36"
