"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Colourimetry on autoanalyzer","235","","mg/L","Nutrients","Nitrogen Kjeldahl Total","","1.40","mg/l","1.40","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Ammonia and Kjeldahl nitrogen by colourimetry (Berthelot reaction)","219","","mg/L","Nutrients","Ammonia Dissolved","","0.750","mg/l","0.750","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total alkalinity by potentiometric titration (379)","379","","mg/L","Major Ions","Alkalinity Phenolphthalein CaCO3","<","1.00","mg/l","<1.00","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of chloride by flame photometry (flow injection analysis)","2862","","mg/L","Major Ions","Chloride Dissolved","","5.90","mg/l","5.90","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated potentiometric method for the determination of fluoride","358","","mg/L","Major Ions","Fluoride Dissolved","","0.180","mg/l","0.180","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of sodium and potassium by flame photometry (flow injection analysis)","2861","","mg/L","Major Ions","Potassium Dissolved/Filtered","","1.40","mg/l","1.40","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Analysis of sodium and potassium by flame photometry (flow injection analysis)","2861","","mg/L","Major Ions","Sodium Dissolved/Filtered","","12.8","mg/l","12.8","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Sulfate by colourimetry on autoanalyzer with barium chloride and methylthymol blue.","615","","mg/L","Major Ions","Sulphate Dissolved","<","3.00","mg/l","<3.00","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated phosphomolybdate colourimetry using antimony followed by reduction with ascorbic acid","582","","mg/L","Nutrients","Phosphorus Total Dissolved","","0.004","mg/l","0.004","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Automated phosphomolybdate colourimetry using antimony followed by reduction with ascorbic acid","582","","mg/L","Nutrients","Phosphorus Total","","0.047","mg/l","0.047","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Reactive silica is determined by flow injection analysis.","2885","","mg/L","Major Ions","Reactive Silica","","16.1","mg/l","16.1","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Particular phosphorus = total phosphorus - total dissolved phosphorus (soluble)","598","","mg/L","Nutrients","Phosphorus Particulate (calcd.)","","0.043","mg/l","0.043","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total alkalinity by potentiometric titration (363)","363","","mg/L","Major Ions","Alkalinity Total CaCO3","","314","mg/l","314","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Aluminum Total Recoverable","","33.8","µg/l","33.8","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Antimony Total Recoverable","<","0.0040","µg/l","<0.0040","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2847)","2847","","ug/L","Minor Elements","Arsenic Total Recoverable","<","0.2","µg/l","<0.2","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Barium Total Recoverable","","86.2","µg/l","86.2","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Beryllium Total Recoverable","","0.1400","µg/l","0.1400","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Bismuth Total Recoverable","<","0.0050","µg/l","<0.0050","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2846)","2846","","ug/L","Minor Elements","Boron Total Recoverable","","56.0","µg/l","56.0","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Cadmium Total Recoverable","<","0.02","µg/l","<0.02","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","mg/L","Major Ions","Calcium Total","","102.0","mg/l","102.0","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","mg/L","Major Ions","Chlorine Total Recoverable","","9.0","mg/l","9.0","milligram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2846)","2846","","ug/L","Minor Elements","Chromium Total Recoverable","","0.3","µg/l","0.3","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2847)","2847","","ug/L","Minor Elements","Cobalt Total Recoverable","","0.33","µg/l","0.33","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Copper Total Recoverable","","0.2","µg/l","0.2","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements in preserved samples are analyzed by ICP-MS. (2847)","2847","","ug/L","Minor Elements","Iron Total Recoverable","","2552.0","µg/l","2552.0","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Lithium Total Recoverable","","13.6","µg/l","13.6","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
"ABS058","MUSKEG RIVER","AB07DA0595","UPSTREAM JACKPINE CREEK","57.26389000","-111.47250000","Centre","2002-01-16","10:00:00","","","02SWE00040-01","WATER","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY","N","","Total recoverable elements by ICP-MS (2845)","2845","","ug/L","Minor Elements","Manganese Total Recoverable","","997.0","µg/l","997.0","microgram per litre","","","","","water slightly turbid, water level very low, low flow.","","","","2021-04-20 08:52:36"
