"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Bismuth Dissolved","","0.00230","µg/l","0.00230","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Bismuth Total Recoverable","","0.00290","µg/l","0.00290","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.8","ug/L","Minor Elements","Boron Dissolved","","10.4","µg/l","10.4","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.8","ug/L","Minor Elements","Boron Total Recoverable","","11.5","µg/l","11.5","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cadmium Dissolved","","0.00250","µg/l","0.00250","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cadmium Total Recoverable","","0.005","µg/l","0.005","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","mg/L","Major Ions","Chlorine Dissolved","","0.124","mg/l","0.124","milligram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","mg/L","Major Ions","Chlorine Total Recoverable","","0.140","mg/l","0.140","milligram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Chromium Dissolved","","0.202","µg/l","0.202","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Chromium Total Recoverable","","0.295","µg/l","0.295","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cobalt Dissolved","","0.0357","µg/l","0.0357","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cobalt Total Recoverable","","0.110","µg/l","0.110","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","True and apparent colour are determined using platinum-cobalt colourimetric method.","3535","1","rel units","Routine","Colour True","","161","---","161","scalar","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Copper Dissolved","","0.135","µg/l","0.135","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Copper Total Recoverable","","0.136","µg/l","0.136","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","4","ug/L","Minor Elements","Iron Dissolved","","109","µg/l","109","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","4","ug/L","Minor Elements","Iron Total Recoverable","","232","µg/l","232","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Lead Dissolved","","0.0628","µg/l","0.0628","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Lead Total Recoverable","","0.0635","µg/l","0.0635","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.2","ug/L","Minor Elements","Lithium Dissolved","","2.73","µg/l","2.73","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.2","ug/L","Minor Elements","Lithium Total Recoverable","","2.87","µg/l","2.87","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Manganese Dissolved","","4.43","µg/l","4.43","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Manganese Total Recoverable","","48.3","µg/l","48.3","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Molybdenum Dissolved","","0.0499","µg/l","0.0499","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.0670","µg/l","0.0670","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Nickel Dissolved","","0.364","µg/l","0.364","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Nickel Total Recoverable","","0.410","µg/l","0.410","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","6.84","---","6.84","scalar","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Selenium Dissolved","","0.100","µg/l","0.100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Selenium Total Recoverable","","0.100","µg/l","0.100","microgram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.01","ug/L","Minor Elements","Silver Dissolved","","0.00340","µg/l","0.00340","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.01","ug/L","Minor Elements","Silver Total Recoverable","","0.00720","µg/l","0.00720","microgram per litre","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
"ABS098","WF6","AB07DA3210","UNNAMED LAKE P97","56.81000000","-111.72060000","Centre","2011-08-17","08:45:00","","","11SWE06502","","DISCRETE SAMPLE (GRAB)","HAND COLLECTION -- WHETHER WATER; SEDIMENT OR BIOTA","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","","uS/cm","Routine","Specific Conductance","","41.9","µS/cm","41.9","microsiemens per centimeter","","","","","","","lots of tadpoles, 60% macrophytes yellow color to water. no secchi or water depth sample taken from helicopter","","2021-02-04 09:51:43"
