"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Bismuth Dissolved","","0.0133","µg/l","0.0133","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Bismuth Total Recoverable","","0.0134","µg/l","0.0134","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.8","ug/L","Minor Elements","Boron Dissolved","","8.62","µg/l","8.62","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.8","ug/L","Minor Elements","Boron Total Recoverable","","10.2","µg/l","10.2","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cadmium Dissolved","","0.0111","µg/l","0.0111","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cadmium Total Recoverable","","0.014","µg/l","0.014","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","mg/L","Major Ions","Chlorine Dissolved","","0.100","mg/l","0.100","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","mg/L","Major Ions","Chlorine Total Recoverable","","0.100","mg/l","0.100","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Chromium Dissolved","","0.336","µg/l","0.336","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Chromium Total Recoverable","","0.487","µg/l","0.487","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Cobalt Dissolved","","0.100","µg/l","0.100","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Cobalt Total Recoverable","","0.138","µg/l","0.138","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Copper Dissolved","","1.02","µg/l","1.02","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Copper Total Recoverable","","1.22","µg/l","1.22","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","4","ug/L","Minor Elements","Iron Dissolved","","762","µg/l","762","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","4","ug/L","Minor Elements","Iron Total Recoverable","","935","µg/l","935","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Lead Dissolved","","0.152","µg/l","0.152","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Lead Total Recoverable","","0.217","µg/l","0.217","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.2","ug/L","Minor Elements","Lithium Dissolved","","3.25","µg/l","3.25","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.2","ug/L","Minor Elements","Lithium Total Recoverable","","3.28","µg/l","3.28","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Manganese Dissolved","","14.1","µg/l","14.1","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Manganese Total Recoverable","","20.3","µg/l","20.3","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Molybdenum Dissolved","","0.257","µg/l","0.257","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Molybdenum Total Recoverable","","0.270","µg/l","0.270","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.1","ug/L","Minor Elements","Nickel Dissolved","","1.20","µg/l","1.20","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.1","ug/L","Minor Elements","Nickel Total Recoverable","","1.34","µg/l","1.34","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","pH - electrometric method","389","","pH units","Routine","pH","","7.39","---","7.39","scalar","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.3","ug/L","Minor Elements","Selenium Dissolved","","0.108","µg/l","0.108","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.3","ug/L","Minor Elements","Selenium Total Recoverable","","0.133","µg/l","0.133","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Dissolved elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1849","0.01","ug/L","Minor Elements","Silver Dissolved","","0.00300","µg/l","0.00300","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES)","N","","Total recoverable elements by inductively coupled argon plasma emission spectrometry (ICP-MS).","1847","0.01","ug/L","Minor Elements","Silver Total Recoverable","","0.00400","µg/l","0.00400","microgram per litre","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
"ABS098","FLEMING LAKE","AB07JF0020","FLEMING LAKE","58.76640000","-115.43330000","Centre","2010-08-30","10:30:00","","","10SWE01351","","SINGLE EUPHOTIC COMPOSITE","WEIGHTED SAMPLING TUBE WITH ONE WAY VALVE.","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","N","","Specific conductance using a conductivity meter with platinum electrodes","32","0.3","uS/cm","Routine","Specific Conductance","","66.2","µS/cm","66.2","microsiemens per centimeter","","","","","","","collected water with a euphotic tube (one site multiple hauls) blue/green algae present Bottom at profile 10.3m plane drifted","","2021-02-04 09:51:43"
